# Disease: COVID-19	
# Date: 2021-03-03 22:03:06.428811	
Drug ID	Distance score
DB01214	9.8703
DB01210	9.87344
DB04946	9.87734
DB01623	9.88944
DB08808	9.93678
DB00742	9.94668
DB00434	9.9552
DB00809	9.99538
DB00420	9.99675
DB00942	10.00469
DB01239	10.00682
DB13781	10.00971
DB00376	10.01198
DB00771	10.0274
DB01288	10.03743
DB01580	10.03827
DB00508	10.05079
DB01291	10.05818
DB00424	10.08696
DB00871	10.10755
DB00221	10.11982
DB00406	10.12381
DB01125	10.14812
DB00826	10.15721
DB08905	10.15863
DB00681	10.17555
DB06742	10.20767
DB00986	10.21743
DB00859	10.21972
DB01022	10.2203
DB00340	10.22749
DB00716	10.23018
DB00767	10.23172
DB00901	10.24049
DB00446	10.24618
DB01158	10.28583
DB01378	10.28843
DB09228	10.28925
DB04843	10.31875
DB01430	10.32539
DB01188	10.37149
DB00804	10.38141
DB00557	10.38354
DB04837	10.38472
DB08801	10.39509
DB00835	10.41117
DB00202	10.42318
DB00725	10.43753
DB01246	10.46525
DB00782	10.48372
DB01148	10.48492
DB00366	10.48956
DB00354	10.49019
DB00670	10.5532
DB01231	10.56239
DB00462	10.56616
DB00517	10.59361
DB00737	10.60801
DB00596	10.65515
DB01169	10.686
DB00846	10.69345
DB00383	10.69702
DB00180	10.74711
DB00283	10.7596
DB00792	10.76851
DB00240	10.7766
DB00663	10.81337
DB01260	10.88774
DB01620	10.94227
DB06781	10.96097
DB01130	10.9612
DB00838	11.1074
DB00547	11.14304
DB03106	11.24585
DB00223	11.26049
DB00427	11.42665
DB09060	11.4699
DB00748	11.51728
DB04890	11.53623
DB01084	11.57895
DB00985	11.65245
DB00405	11.65568
DB06766	11.66378
DB09488	11.6988
DB08799	11.76143
DB01615	11.79471
DB00902	11.81916
DB00994	11.82544
DB08936	11.82972
DB01606	11.86167
DB01619	11.86834
DB00551	12.0513
DB00417	12.07422
DB06211	12.15163
DB08842	12.15551
DB00650	12.20813
DB00919	12.24262
DB01432	12.24884
DB09040	12.25078
DB02453	12.31994
DB00263	12.32793
URSODIOL	12.34
DB03528	12.34938
PROPOXYPHENE NAPSYLATE	12.35218
DB04897	12.3633
LEVOMETHADYL ACETATE	12.39591
DB01157	12.39649
DB09077	12.39898
DB06811	12.40323
DB13588	12.41829
DB09496	12.41989
GUANETHIDINE MONOSULFATE	12.44956
DB01501	12.4642
PETHIDINE	12.48946
DB00878	12.59716
DB09526	12.7164
DB04931	12.79505
DB00600	12.95036
DB06612	13.00347
DB06769	13.06336
DB00003	13.11812
DB01121	13.13166
DB09093	13.32173
DB09571	13.44279
DB06439	13.49419
DB09325	13.71014
FONDAPARINUX SODIUM	13.86607
DB11596	13.90052
DB08913	13.90294
GLATIRAMER ACETATE	13.90688
SODIUM PHENYLBUTYRATE	13.92394
DB00330	13.92776
GAMMA HYDROXYBUTYRIC ACID	13.93493
DB09287	13.94042
DB09210	13.9549
VITAMIN C	13.96021
DB00265	13.96109
DB01638	13.96404
DB00525	13.96774
DB09320	13.97566
DB00971	13.98202
RECOMBINANT HUMAN C1 INHIBITOR	13.98999
DB00873	13.99036
DB01602	13.99157
CICLOSPORIN	14.00011
DB06794	14.00778
SOMATROPIN RECOMBINANT	14.01508
DB01266	14.01972
DB11608	14.01994
DB00479	14.0227
DB09125	14.04679
TIOTROPIUM BROMIDE	14.04765
Ethinyl Estradiol	14.07115
DB11595	14.08904
MITOMYCIN-C	14.09059
L-CARNITINE	14.09188
DB01299	14.09494
ALBUTEROL	14.09861
ALENDRONATE	14.10183
METHACHOLINE CHLORIDE	14.11556
DB09324	14.12143
DB01607	14.14863
DB09352	14.18034
DB00832	14.2204
DB00488	14.2638
DB01416	14.30423
DB02373	14.39951
DB00634	14.40996
DB00460	14.4137
DB00516	14.4163
DB09322	14.45129
DB06186	14.50127
DB09144	14.52924
METHAMPHETAMINE	14.57843
BUTETHAL	14.5937
DB00853	14.84931
PAMIDRONATE	14.86868
DB04494	15.02612
DB04031	15.03236
CLORAZEPATE	15.03699
DB01243	15.06494
DB00249	15.06657
DB00791	15.0795
CARBACHOL	15.08
DB00885	15.08972
DB01550	15.1359
DB01494	15.13696
BECLOMETASONE	15.14726
DB00258	15.16991
RISEDRONATE	15.17438
DB03843	15.19388
HISTAMINE PHOSPHATE	15.21947
DB02577	15.26856
DB06767	15.27339
DB09407	15.30946
DB09113	15.33261
DB01563	15.36636
Rasburicase	15.36837
DB08890	15.38947
DB09022	15.39086
DB04219	15.40168
DB06809	15.40368
DB01066	15.43134
DB00760	16.74778
HOMOHARRINGTONINE	16.76526
DB09115	16.76682
DB00632	16.78394
DB09081	16.82769
DB06826	16.87918
DB09357	17.23951
DB01270	17.28855
DB06723	17.32647
DB08823	17.33036
DB04815	17.33202
DB00581	17.33305
GLIBENCLAMIDE	17.37888
HYDROXYAMPHETAMINE HYDROBROMIDE	17.38297
DB00355	17.40663
