# Disease: COVID-19	
# Date: 2021-03-03 23:56:03.512107	
Drug ID	Distance score
DB01610	11.23305
DB00100	11.24051
DB06692	11.25656
DB00485	11.25979
DB00368	11.26616
DB00535	11.26911
DB00521	11.27044
DB00274	11.27124
DB00835	11.27436
DB09082	11.27518
DB01580	11.27894
DB00522	11.29137
DB01237	11.29761
DB00934	11.31306
DB00302	11.31349
DB00489	11.31927
DB00567	11.3194
DB01224	11.32692
DB00424	11.33629
DB00797	11.3569
DB04837	11.3616
DB01403	11.36264
DB00462	11.36697
DB00031	11.39875
DB01060	11.40068
DB04825	11.4051
DB06764	11.4084
DB02638	11.42132
DB01147	11.42715
DB06262	11.43412
DB00383	11.44963
DB00847	11.45068
DB04843	11.47788
DB00872	11.48177
DB09051	11.51125
DB01598	11.51555
DB01365	11.52152
DB00366	11.53441
DB01214	11.55398
DB00438	11.55471
DB01022	11.55887
DB08801	11.56569
DB04846	11.60288
DB08808	11.60539
DB00406	11.60957
DB00449	11.63313
DB01000	11.66376
DB01112	11.69862
DB01148	11.70783
DB01001	11.70931
DB00009	11.70953
DB00901	11.71169
DB00561	11.72639
DB00713	11.73296
DB06698	11.73771
DB01333	11.73914
DB01246	11.74747
DB00015	11.75477
DB00737	11.7563
DB01210	11.7977
DB01288	11.81522
DB00354	11.82708
DB00221	11.8321
DB00781	11.83764
DB00671	11.87078
DB00804	11.87336
DB00397	11.88226
DB06196	11.9081
DB08795	11.91544
DB01413	11.9202
DB01291	11.93758
DB11581	11.94967
DB00782	11.97186
DB01125	12.02913
DB00557	12.04226
DB06769	12.06598
DB00871	12.06621
DB00670	12.10244
DB01606	12.14719
DB00235	12.1635
DB00551	12.16473
DB08842	12.26472
DB00719	12.27491
DB09526	12.28155
DB09325	12.28726
DB04931	12.30908
DB00341	12.4676
DB00967	12.49644
DB00994	12.51219
DB01620	12.51738
DB00417	12.5291
DB06366	12.59136
DB00283	12.6137
DB01106	12.68435
DB00792	12.69486
DB09036	12.71292
DB00102	12.75759
DB00878	12.83339
DB06650	12.93506
DB01157	12.9769
DB05578	13.01786
DB07615	13.03701
DB00600	13.07479
DB08935	13.08875
DB01256	13.1533
DB09331	13.17067
DB08905	13.21334
DB00859	13.21962
DB00826	13.24494
DB00681	13.24625
DB06612	13.26161
DB00748	13.37319
DB00427	13.41744
DB00003	13.42295
DB00742	13.4343
DB09075	13.4949
DB06211	13.53124
DB00446	13.57097
DB04890	13.5725
DB00902	13.57279
DB00405	13.59065
DB06742	13.60955
DB01615	13.61942
DB01121	13.65679
DB08799	13.6617
LEVOMETHADYL ACETATE	13.7399
DB01619	13.74089
PETHIDINE	13.76741
DB09488	13.7693
GUANETHIDINE MONOSULFATE	13.77077
DB01084	13.79932
DB01432	13.82699
PROPOXYPHENE NAPSYLATE	13.83617
DB08936	13.83856
DB09571	13.85772
DB09322	13.89365
DB09093	13.91663
DB00985	13.93941
URSODIOL	13.94511
DB04897	13.9512
DB06439	13.99564
DB06766	14.00396
DB00650	14.04858
DB09040	14.16466
DB06809	14.3194
DB00263	14.37598
DB08890	14.47799
DB01550	14.51467
DB00258	14.60602
VITAMIN C	14.67116
DB00249	14.77196
DB06794	14.80385
DB04494	14.8061
DB00885	14.86476
DB00330	14.87102
DB00265	14.88389
DB11608	14.88509
DB09320	14.90993
DB06767	14.91546
DB01494	14.92478
DB09210	14.92845
RISEDRONATE	14.94239
GAMMA HYDROXYBUTYRIC ACID	14.96231
BECLOMETASONE	14.97579
DB09144	15.00921
PAMIDRONATE	15.03072
DB06186	15.04785
DB01243	15.0497
DB09113	15.05613
CLORAZEPATE	15.1046
DB00634	15.12535
BUTETHAL	15.13896
DB03843	15.15128
DB08913	15.1675
CARBACHOL	15.1953
DB09407	15.21846
DB00832	15.2458
SODIUM PHENYLBUTYRATE	15.2711
DB00516	15.36032
SOMATROPIN RECOMBINANT	15.39396
DB04031	15.40792
DB00853	15.42505
DB11596	15.43147
Rasburicase	15.44797
DB04219	15.45038
DB09352	15.45785
HISTAMINE PHOSPHATE	15.45876
MITOMYCIN-C	15.49601
DB01638	15.50863
DB00791	15.51643
DB02577	15.53696
ALENDRONATE	15.5388
DB01066	15.55372
DB00488	15.56271
DB11595	15.56602
DB01563	15.57976
DB09324	15.59371
DB01299	15.62637
DB09022	15.66845
DB09287	15.66858
DB02373	15.67754
DB00971	15.68412
CICLOSPORIN	15.71654
FONDAPARINUX SODIUM	15.82183
METHAMPHETAMINE	15.86551
DB00873	15.93085
DB00460	16.00394
DB01416	16.04418
ALBUTEROL	29.78051
Ethinyl Estradiol	29.86941
DB00479	29.90624
RECOMBINANT HUMAN C1 INHIBITOR	29.92828
METHACHOLINE CHLORIDE	30.06021
DB01266	30.0864
GLATIRAMER ACETATE	30.15324
DB01602	30.15715
DB09125	30.16328
TIOTROPIUM BROMIDE	30.17217
L-CARNITINE	30.38847
DB01607	30.40578
DB00525	30.45288
